Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
XXZVBD3V,journalArticle,2020,"Scheck, L.; Baur, F.",A machine learning based forward operator for visible and near-infrared satellite images,,,,,https://ui.adsabs.harvard.edu/abs/2020AGUFMA059.0004S,"Visible and near-infrared satellite observations from geostationary satellite provide high-resolution information on clouds and aerosols. To use this information for data assimilation and for the evaluation of numerical weather prediction models, sufficiently fast and accurate forward operators are required, which compute synthetic satellite images from the model state. At these wavelengths, scattering is important, which makes radiative transfer methods complicated and computationally expensive. Only recently, a fast method for visible images has become available, which is based on a compressed eight-dimensional reflectance look-up table computed with a much slower standard radiative transfer method. While the usefulness of this operator has been demonstrated, it is restricted to clouds and non-absorbing channels. Taking aerosols and additional effects like absorption by water vapor into account with the same approach is not very practical, as it would require additional dimensions and thus a strongly increased table size. Here we report on using feed-forward neural networks as an alternative to the look-up table and demonstrate that it is possible to achieve a comparable speed and accuracy. The amount of training data and the memory required by the operator can be reduced by orders of magnitude, which makes additional input dimensions feasible. Moreover, the neural-network approach has an advantage for variational or hybrid data assimilation systems: Tangent-linear and adjoint versions of the neural network inference code can easily be derived for arbitrary network structures and do not have to be changed when the network is trained with different data.",2020/12/1,2021/10/6 14:11,2021/10/6 14:11,2021/10/6 14:11,A059-0004,,,2020,,,,,,,,,,,,,,,NASA ADS,,Conference Name: AGU Fall Meeting Abstracts ADS Bibcode: 2020AGUFMA059.0004S,,,,,INFORMATICS; ATMOSPHERIC PROCESSES; 3311 Clouds and aerosols; 1906 Computational models; 1914 Data mining; 1922 Forecasting; algorithms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J6KNMVHK,journalArticle,2018,"McCandless, T.; Gagne, D. J., II; Kosovic, B.; Haupt, S. E.; Brummet, T.",Machine Learning Parameterizations of Surface Layer Fluxes,,,,,https://ui.adsabs.harvard.edu/abs/2018AGUFMEP51E1867M,"Surface layer parameterizations in numerical weather prediction models provide an interface between the land surface model and the lowest levels of the atmospheric model through the calculation of momentum, sensible heat, and latent heat fluxes. Current surface layer parameterizations are based on Monin-Obukhov similarity theory, which links the near surface vertical profiles of wind, temperature, and moisture to their relevant fluxes through the use of empirical functions conditioned on the stability of the surface layer. While these empirical functions agree closely with observations under homogeneous conditions, there are many situations in which observed fluxes do not match the estimates from similarity theory. Therefore, the goal of this project is to train a diverse set of machine learning approaches on multi-year time series of surface layer and flux observations. We have acquired surface layer observations from meteorological towers in Cabauw, Netherlands, and Idaho, United States. We train random forests, gradient boosted regression, dense neural networks, and generative adversarial networks to predict friction velocity and the temperature and moisture turbulent scale terms. These terms can be used to derive the surface momentum, sensible heat, and latent heat fluxes as well as calculating stability diagnostics. We evaluate each machine learning model and identify the strengths and weaknesses of each method under different stability regimes and weather conditions for determining the surface momentum, sensible heat, and latent heat fluxes.",2018/12/1,2021/10/6 14:11,2021/10/6 14:11,2021/10/6 14:11,EP51E-1867,,,2018,,,,,,,,,,,,,,,NASA ADS,,Conference Name: AGU Fall Meeting Abstracts ADS Bibcode: 2018AGUFMEP51E1867M,,,,,1824 Geomorphology: general; HYDROLOGYDE: 1942 Machine learning; INFORMATICSDE: 4217 Coastal processes; OCEANOGRAPHY: GENERALDE: 4558 Sediment transport; OCEANOGRAPHY: PHYSICAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WZ2IPT83,journalArticle,2019,"Foresti, Loris; Sideris, Ioannis V.; Nerini, Daniele; Beusch, Lea; Germann, Urs",Using a 10-Year Radar Archive for Nowcasting Precipitation Growth and Decay: A Probabilistic Machine Learning Approach,Weather and Forecasting,,"1520-0434, 0882-8156",10.1175/WAF-D-18-0206.1,https://journals.ametsoc.org/view/journals/wefo/34/5/waf-d-18-0206_1.xml,"<section class=""abstract""><h2 class=""abstractTitle text-title my-1"" id=""d3255824e121"">Abstract</h2><p>Machine learning algorithms are trained on a 10-yr archive of composite weather radar images in the Swiss Alps to nowcast precipitation growth and decay in the next few hours in moving coordinates (Lagrangian frame). The hypothesis of this study is that growth and decay is more predictable in mountainous regions, which represent a potential source of practical predictability by machine learning methods. In this paper, artificial neural networks (ANN) are employed to learn the complex nonlinear dependence relating the growth and decay to the input predictors, which are geographical location, mesoscale motion vectors, freezing level height, and time of the day. The average long-term growth and decay patterns are effectively reproduced by the ANN, which allows exploring their climatology for any combination of predictors. Due to the low intrinsic predictability of growth and decay, its prediction in real time is more challenging, but is substantially improved when adding persistence information to the predictors, more precisely the growth and decay and precipitation intensity in the immediate past. The improvement is considerable in mountainous regions, where, depending on flow direction, the root-mean-square error of ANN predictions can be 20%–30% lower compared with persistence. Because large uncertainty is associated with precipitation forecasting, deterministic machine learning predictions should be coupled with a model for the predictive uncertainty. Therefore, we consider a probabilistic perspective by estimating prediction intervals based on a combination of quantile decision trees and ANNs. The probabilistic framework is an attempt to address the problem of conditional bias, which often characterizes deterministic machine learning predictions obtained by error minimization.</p></section>",2019/10/1,2021/10/6 14:11,2021/10/6 14:11,2021/10/6 14:11,1547-1569,,5,34,,,Using a 10-Year Radar Archive for Nowcasting Precipitation Growth and Decay,,,,,,,EN,,,,,journals.ametsoc.org,,Publisher: American Meteorological Society Section: Weather and Forecasting,,/Users/bbochenek/Zotero/storage/MXURH5UW/Foresti et al. - 2019 - Using a 10-Year Radar Archive for Nowcasting Preci.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISF8EZU6,journalArticle,2018,"O'Gorman, Paul A.; Dwyer, John G.","Using Machine Learning to Parameterize Moist Convection: Potential for Modeling of Climate, Climate Change, and Extreme Events",Journal of Advances in Modeling Earth Systems,,1942-2466,10.1029/2018MS001351,https://onlinelibrary.wiley.com/doi/abs/10.1029/2018MS001351,"The parameterization of moist convection contributes to uncertainty in climate modeling and numerical weather prediction. Machine learning (ML) can be used to learn new parameterizations directly from high-resolution model output, but it remains poorly understood how such parameterizations behave when fully coupled in a general circulation model (GCM) and whether they are useful for simulations of climate change or extreme events. Here we focus on these issues using idealized tests in which an ML-based parameterization is trained on output from a conventional parameterization and its performance is assessed in simulations with a GCM. We use an ensemble of decision trees (random forest) as the ML algorithm, and this has the advantage that it automatically ensures conservation of energy and nonnegativity of surface precipitation. The GCM with the ML convective parameterization runs stably and accurately captures important climate statistics including precipitation extremes without the need for special training on extremes. Climate change between a control climate and a warm climate is not captured if the ML parameterization is only trained on the control climate, but it is captured if the training includes samples from both climates. Remarkably, climate change is also captured when training only on the warm climate, and this is because the extratropics of the warm climate provides training samples for the tropics of the control climate. In addition to being potentially useful for the simulation of climate, we show that ML parameterizations can be interrogated to provide diagnostics of the interaction between convection and the large-scale environment.",2018,2021/10/6 14:11,2021/10/6 14:11,2021/10/6 14:11,2548-2563,,10,10,,,Using Machine Learning to Parameterize Moist Convection,,,,,,,en,,,,,Wiley Online Library,,_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1029/2018MS001351,,/Users/bbochenek/Zotero/storage/LWLBNYLH/O'Gorman i Dwyer - 2018 - Using Machine Learning to Parameterize Moist Conve.pdf; /Users/bbochenek/Zotero/storage/J6Y8QKZN/2018MS001351.html,,,climate change; machine learning; extreme events; moist convection; parameterization; subgrid modeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRY3DZPX,journalArticle,2020,"Connor, T. C.; Leroy, S. S.; Mascio, J.; d'Entremont, R. P.; Kursinski, E. R.",Using Machine Learning to Detect Cloud Signatures in COSMIC-2 Radio Occultations,,,,,https://ui.adsabs.harvard.edu/abs/2020AGUFMA059.0016C,"The goal of this study is to infer cloud presence using retrievals of the neutral atmosphere by radio occultation (RO) from the constellation of Global Navigation Satellite Systems. RO is well known for providing very high vertical resolution measurements of microwave refractivity. However, cloud water fields themselves contribute weakly to microwave refractivity, but they do leave other signatures in refractivity profiles that are commonly linked to their presence. These include refractivity enhancements brought on by large amounts of water vapor and/or altered temperature lapse rates. When accompanied by forecasts of temperature and density from numerical weather prediction, RO retrievals of refractivity and ""dry temperature"" are expected to contain information on the presence of clouds that can be mined using modern machine learning (ML) approaches. We are assembling a large collection of RO profiles along with coincident NWP forecast fields of temperature, water vapor and cloud water, and corresponding contemporaneous GOES-16 Advanced Baseline Imager (ABI) sensor data sets. Cloud truth fields are established for each RO profile using a hybrid cloud modeling technique that exploits the information content of the ABI and GFS cloud-water datasets. Coupled with refractivity and dry-temperature observations from the second-generation Constellation Observing System for Meteorology, Ionosphere and Climate (COSMIC-2), we are designing ML techniques that categorize the cloud state within RO profiles. The ML model is being designed to match ABI-based cloud observations (i.e., cloud/no-cloud, and perhaps other properties including cloud fraction) from corresponding RO profiles. We are experimenting with multiple ML approaches including the xgboost algorithm and custom-built deep neural networks in order to probe the potential of the RO data to diagnose cloud properties. Initial decision-tree experiments show strong promise, explaining up to 70% of the variability in GFS forecast relative humidity based on RO observables. This is a first step toward cloud detection, since high RH is a reasonably strong indicator of cloud presence.",2020/12/1,2021/10/6 14:12,2021/10/6 14:12,2021/10/6 14:12,A059-0016,,,2020,,,,,,,,,,,,,,,NASA ADS,,Conference Name: AGU Fall Meeting Abstracts ADS Bibcode: 2020AGUFMA059.0016C,,,,,INFORMATICS; ATMOSPHERIC PROCESSES; 3311 Clouds and aerosols; 1906 Computational models; 1914 Data mining; 1922 Forecasting; algorithms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L3E24BYA,journalArticle,2019,"Kilpatrick, T.; Chapman, W.; Cornuelle, B. D.; Xie, S. P.",Machine Learning to Improve Satellite Observations of Orographic Winds,,,,,https://ui.adsabs.harvard.edu/abs/2019AGUFMGC31L1378K,"Ship and aircraft observations have revealed a wake behind Hawaii's Big Island, where two large mountains force counter-rotating vortices and reverse flow that opposes the prevailing easterly trade winds in the summer season. This reverse flow is absent in QuikSCAT and ASCAT satellite wind climatologies, likely due to the reliance on external ""nudge"" wind fields in scatterometer wind processing, which are typically coarse numerical weather prediction wind fields that poorly represent orographic features. The reliance on nudge wind fields is necessary to select from among multiple ambiguous wind solutions for given microwave observations. Here we utilize wind fields from the Weather Research and Forecasting (WRF) model to explore statistical downscaling of orographically forced winds in the Big Island wake region. We mask the wake region in the model winds, and develop statistical models of the wake region winds as a function of the winds in the surrounding region. Using the WRF winds as training data, we apply and compare multiple supervised methods to reconstruct winds in the lee wind region from winds in the surrounding region: linear Maximum Covariance and Cross Correlation Analysis (MCA/CCA); and feed-forward and convolutional neural networks. We then compare the length of training times to determine the optimal method, given a varied amount of dynamic model generated (WRF) data. This work aims to determine the benefit of nonlinear relationships inherent to deep learning methods relative to traditional methods for spatial reconstruction. We also examine whether convolutional neural networks recognize similar spatial patterns as those in MCA/CCA. These methods hold promise for improving future satellite wind retrievals by aiding ambiguity selection.",2019/12/1,2021/10/6 14:12,2021/10/6 14:12,2021/10/6 14:12,GC31L-1378,,,2019,,,,,,,,,,,,,,,NASA ADS,,Conference Name: AGU Fall Meeting Abstracts ADS Bibcode: 2019AGUFMGC31L1378K,,,,,machine learning; 0555 Neural networks; COMPUTATIONAL GEOPHYSICS; fuzzy logic; GLOBAL CHANGE; INFORMATICS; ATMOSPHERIC PROCESSES; 3337 Global climate models; 1622 Earth system modeling; 1916 Data and information discovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JSB5PU3K,journalArticle,2021,"Chahboun, Souhaila; Maaroufi, Mohamed",Novel Comparison of Machine Learning Techniques for Predicting Photovoltaic Output Power,International Journal of Renewable Energy Research (IJRER),,1309-0127,,https://ijrer.com/index.php/ijrer/article/view/12056,"Connected objects, Big data and Artificial intelligence are the main drivers of the global industrial revolutions. Among these digital technologies, Artificial intelligence has become a must in recent years. If the shift towards artificial intelligence-based solutions is only happening now, it is thanks to the explosion of computing power of computers, the introduction of new algorithms enabling to take advantage of Machine Learning's analysis and prediction capabilities along with the volume of available data generated in real time by sensors and Internet of Things activators. Artificial intelligence is already revolutionizing several industrial sectors. In the energy field, its ability to learn from data allows for the optimization of both energy generation and consumption. Energy needs are better assessed in order to enhance the energy transition. Therefore, this study aims to explore the development potential of artificial intelligence solutions in the energy sector. A performance comparison of several up-to-date Machine learning algorithms is conducted for the hourly prediction of the resulting power of photovoltaic panels. The model offering the best accuracy is identified using the most common performance metrics including R-squared, Root Mean Square Error, and Mean Absolute Error. Moreover, this paper investigates the prevailing inputs affecting the PV power through using correlation analysis. The methods investigated are Partial Least squares regression, LASSO, Multivariate Adaptive Regression Splines, Support vector regression, K-nearest Neighbor, Gradient Boosting, Random Forest and Bayesian regularized neural networks. Finally, residual analysis and diagnostic techniques are carried out to visually examine the fit of regression models.",2021/9/30,2021/10/6 14:12,2021/10/6 14:12,2021/10/6 14:12,1205-1214,,3,11,,,,,,,,,,en,Copyright (c) 2021 International Journal of Renewable Energy Research (IJRER),,,,ijrer.com,,Number: 3,,/Users/bbochenek/Zotero/storage/UQC7T49B/Chahboun i Maaroufi - 2021 - Novel Comparison of Machine Learning Techniques fo.pdf,,,Machine learning; Forecasting; Artificial intelligence; Photovoltaic output power; Solar power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y3N9VC46,conferencePaper,2019,"Geng, Yangli-ao; Li, Qingyong; Lin, Tianyang; Jiang, Lei; Xu, Liangtao; Zheng, Dong; Yao, Wen; Lyu, Weitao; Zhang, Yijun",LightNet: A Dual Spatiotemporal Encoder Network Model for Lightning Prediction,Proceedings of the 25th ACM SIGKDD International Conference on Knowledge Discovery & Data Mining,978-1-4503-6201-6,,10.1145/3292500.3330717,https://doi.org/10.1145/3292500.3330717,"Lightning as a natural phenomenon poses serious threats to human life, aviation and electrical infrastructures. Lightning prediction plays a vital role in lightning disaster reduction. Existing prediction methods, usually based on numerical weather models, rely on lightning parameterization schemes for forecasting. These methods, however, have two drawbacks. Firstly, simulations of the numerical weather models usually have deviations in space and time domains, which introduces irreparable biases to subsequent parameterization processes. Secondly, the lightning parameterization schemes are designed manually by experts in meteorology, which means these schemes can hardly benefit from abundant historical data. In this work, we propose a data-driven model based on neural networks, referred to as LightNet, for lightning prediction. Unlike the conventional prediction methods which are fully based on numerical weather models, LightNet introduces recent lightning observations in an attempt to calibrate the simulations and assist the prediction. LightNet first extracts spatiotemporal features of the simulations and observations via dual encoders. These features are then combined by a fusion module. Finally, the fused features are fed into a spatiotemporal decoder to make forecasts. We conduct experimental evaluations on a real-world North China lightning dataset, which shows that LightNet achieves a threefold improvement in equitable threat score for six-hour prediction compared with three established forecast methods.",2019/7/25,2021/12/3 13:32,2021/12/3 13:32,2021/12/3,2439–2447,,,,,,LightNet,KDD '19,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,ACM Digital Library,,,,,,,convolutional neural network; deep learning; lightning prediction; spatiotemporal data mining; time series prediction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32JDE8R5,journalArticle,2021,"Wang, Linhua; Shi, Jiarong",A Comprehensive Application of Machine Learning Techniques for Short-Term Solar Radiation Prediction,Applied Sciences,,,10.3390/app11135808,https://www.mdpi.com/2076-3417/11/13/5808,"Forecasting the output power of solar PV systems is required for the good operation of the power grid and the optimal management of energy fluxes occurring in the solar system. Before forecasting the solar system’s output, it is essential to focus on the prediction of solar irradiance. In this paper, the solar radiation data collected for two years in a certain place in Jiangsu in China are investigated. The objective of this paper is to improve the ability of short-term solar radiation prediction. Firstly, missing data are recovered through the means of matrix completion. Then the completed data are denoised via robust principal component analysis. To reduce the influence of weather types on solar radiation, spectral clustering is adopted by fusing sparse subspace representation and k-nearest-neighbor to partition the data into three clusters. Next, for each cluster, four neural networks are established to predict the short-term solar radiation. The experimental results show that the proposed method can enhance the solar radiation accuracy.",1月-21,2021/12/3 13:35,2021/12/3 13:35,2021/12/3 13:35,5808,,13,11,,,,,,,,,,en,http://creativecommons.org/licenses/by/3.0/,,,,www.mdpi.com,,Number: 13 Publisher: Multidisciplinary Digital Publishing Institute,,/Users/bbochenek/Zotero/storage/KFU49P3I/Wang i Shi - 2021 - A Comprehensive Application of Machine Learning Te.pdf,,,artificial neural network; k-nearest-neighbor; matrix completion; robust principal component analysis; solar radiation; sparse subspace representation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GZFUAJR2,journalArticle,2018,"Sim, Seongmun; Im, Jungho; Park, Sumin; Park, Hyemi",Potential icing cloud detection from geostationary satellites using machine learning approaches,,,,,https://ui.adsabs.harvard.edu/abs/2018EGUGA..2011483S,"Although anti-ice coating and de-icing technologies have been improving, aviation icing is still a kind of critical aerial hazards as ever. Aviation icing is a phenomenon in which an ice film is formed on the surface and/or engine of the aircraft. When icing is formed, well-organized aerodynamic balance is contaminated, resulting aviation misleading. Super-cooled droplets (SCDs) rich clouds are considered as potential icing conditions, thus identifying those clouds are the key to prevent icing. Therefore, many studies about detecting icing potential clouds are conducted with the numerical weather prediction (NWP) and satellite remote sensed data. However, icing potential clouds are typically present in spatiotemporally inconstant forms, thus, geostationary satellite observations could be useful, while NWP has coarser spatiotemporal resolution. The current icing potential (CIP) system is in operation using meteorological products from Geostationary Operational Environmental Satellite (GOES) series, and the flight icing threat (FIT) system is being prepared to provide icing potential cloud warnings in the US. However, although several geostationary satellite sensor systems are available in East Asia, there are no operationally available icing detection models. In this study, two icing potential cloud detection systems are proposed, which are based on Communication, Ocean and Meteorological Satellite (COMS) Meteorological Imager (MI) sensor, and Himawari-8 Advanced Himawari Imager (AHI) products. COMS MI provides data in 5 channels in 15-minute intervals since April 2011, and Himawari-8 AHI provides data in 16 channels in 10-minute intervals since July 2015 till now. Two types of machine learning techniques are used to simulate potential icing identification—random forest (RF) and multinomial log-linear model (MLM) via neural networks. Quality controlled pilot reports (PIREPs) were used as reference data. Results showed that the COMS RF model produced a detection accuracy of 90% and a false detection rate of 20% while MLM produced a detection accuracy of 70% and a false detection rate of 15%. When the FIT model was applied to the same validation data, it resulted in a detection accuracy of 30% and a false detection rate of 45%. Both RF and MLM methods yielded the same detection and false-detection rates (i.e., 75% and 0%) for Himawari-8. However, reference data for Himawari-8 are not yet sufficient to develop robust machine learning models. The models for Himawari-8 will be further refined when more quality controlled PIREPs are available.",2018/4/1,2021/12/3 13:35,2021/12/3 13:35,2021/12/3 13:35,11483,,,,,,,,,,,,,,,,,,NASA ADS,,Conference Name: EGU General Assembly Conference Abstracts ADS Bibcode: 2018EGUGA..2011483S,,/Users/bbochenek/Zotero/storage/BLQA4I75/Sim et al. - 2018 - Potential icing cloud detection from geostationary.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIXPRPS8,journalArticle,2021,"Leinonen, Jussi; Hamann, Ulrich; Germann, Urs; Mecikalski, John R.",Nowcasting thunderstorm hazards using machine learning: the impact of data sources on performance,Natural Hazards and Earth System Sciences Discussions,,1561-8633,10.5194/nhess-2021-171,https://nhess.copernicus.org/preprints/nhess-2021-171/,"<p><strong class=""journal-contentHeaderColor"">Abstract.</strong> In order to aid feature selection in thunderstorm nowcasting, we present an analysis of the utility of various sources of data for machine-learning-based nowcasting of hazards related to thunderstorms. We considered ground-based radar data, satellite-based imagery and lightning observations, forecast data from numerical weather prediction (NWP) and the topography from a digital elevation model (DEM), ending up with 106 different predictive variables. We evaluated machine-learning models to nowcast radar reflectivity (representing precipitation), lightning occurrence, and the 45&thinsp;dBZ radar echo top height that can be used as an indicator of hail, producing predictions for lead times up to 60&thinsp;min. The study was carried out in an area in the northeast United States, where observations from the Geostationary Operational Environmental Satellite 16 are available and can be used as a proxy for the upcoming Meteosat Third Generation capabilities in Europe. The benefits of the data sources were evaluated using two complementary approaches: using feature importance reported by the machine learning model based on gradient boosted trees, and by repeating the analysis using all possible combinations of the data sources. The two approaches sometimes yielded seemingly contradictory results, as the feature importance reported by the gradient boosting algorithm sometimes disregards certain features that are still useful in the absence of more powerful predictors, while at times it overstates the importance of other features. We found that the radar data is overall the most important predictor, the satellite imagery is beneficial for all of the studied predictands, and the lightning data is very useful for nowcasting lightning but of limited use for the other hazards. The benefits of the NWP data are more limited over the nowcast period, and we did not find evidence that the nowcast benefits from the DEM data.</p>",2021/6/22,2021/12/3 13:35,2021/12/3 13:35,2021/12/3 13:35,28-1月,,,,,,Nowcasting thunderstorm hazards using machine learning,,,,,,,English,,,,,nhess.copernicus.org,,Publisher: Copernicus GmbH,,/Users/bbochenek/Zotero/storage/PJ67DKAP/Leinonen et al. - 2021 - Nowcasting thunderstorm hazards using machine lear.pdf; /Users/bbochenek/Zotero/storage/R8JY26DK/nhess-2021-171.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WMC28Z2D,journalArticle,2021,"Zhang, Fuhan; Wang, Xiaodong; Guan, Jiping; Wu, Meihan; Guo, Lina",RN-Net: A Deep Learning Approach to 0–2 Hour Rainfall Nowcasting Based on Radar and Automatic Weather Station Data,Sensors,,,10.3390/s21061981,https://www.mdpi.com/1424-8220/21/6/1981,"Precipitation has an important impact on people’s daily life and disaster prevention and mitigation. However, it is difficult to provide more accurate results for rainfall nowcasting due to spin-up problems in numerical weather prediction models. Furthermore, existing rainfall nowcasting methods based on machine learning and deep learning cannot provide large-area rainfall nowcasting with high spatiotemporal resolution. This paper proposes a dual-input dual-encoder recurrent neural network, namely Rainfall Nowcasting Network (RN-Net), to solve this problem. It takes the past grid rainfall data interpolated by automatic weather stations and doppler radar mosaic data as input data, and then forecasts the grid rainfall data for the next 2 h. We conduct experiments on the Southeastern China dataset. With a threshold of 0.25 mm, the RN-Net’s rainfall nowcasting threat scores have reached 0.523, 0.503, and 0.435 within 0.5 h, 1 h, and 2 h. Compared with the Weather Research and Forecasting model rainfall nowcasting, the threat scores have been increased by nearly four times, three times, and three times, respectively.",1月-21,2021/12/3 13:36,2021/12/3 13:36,2021/12/3 13:36,1981,,6,21,,,RN-Net,,,,,,,en,http://creativecommons.org/licenses/by/3.0/,,,,www.mdpi.com,,Number: 6 Publisher: Multidisciplinary Digital Publishing Institute,,/Users/bbochenek/Zotero/storage/P5BJSXZM/Zhang et al. - 2021 - RN-Net A Deep Learning Approach to 0–2 Hour Rainf.pdf,,,automatic weather stations data; deep learning; radar echo data; rainfall nowcasting; RNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K7J7HD3F,journalArticle,2018,"Salcedo-Sanz, S.; Cornejo-Bueno, L.; Prieto, L.; Paredes, D.; García-Herrera, R.",Feature selection in machine learning prediction systems for renewable energy applications,Renewable and Sustainable Energy Reviews,,1364-0321,10.1016/j.rser.2018.04.008,https://www.sciencedirect.com/science/article/pii/S1364032118302168,"This paper focuses on feature selection problems that arise in renewable energy applications. Feature selection is an important problem in machine learning, both in classification and regression problems. In renewable energy systems, feature selection appears related to prediction systems in the most important sources such as wind, solar and marine resources. The objective of the paper is twofold: first, a review of the most important prediction systems for renewable energy applications involving feature selection is carried out. Analysis and discussion of different feature selection problems in prediction systems are considered. We show that wrapper FSP approaches are those mostly used due to their higher performance. They include a diversity of algorithms, prevailing fast-training approaches. The lack of an uniform framework for FSP and the diversity of tackled problems impede a systematic assessment of the performance and properties of the applied methods. Thus, the simultaneously use of several global search mechanisms should be the preferred option. In a second part of the paper, we explore this possibility, by introducing a novel approach for feature selection based on a novel meta-heuristic, the Coral Reefs Optimization algorithm with Substrate Layer. This approach is able to combine different search mechanisms into a single algorithm, providing a global search procedure of high quality. We use an Extreme Learning Machine for prediction within this novel approach. The performance of the system is evaluated in a problem of wind speed prediction from numerical models input, using real data from a wind farm in Spain, where comparison with alternative regression algorithms is carried out. Improvements up to 20% in hourly and daily wind speed prediction are obtained with the proposed system versus the algorithms without the feature selection process considered.",2018/7/1,2021/12/3 13:36,2021/12/3 13:36,2021/12/3 13:36,728-741,,,90,,Renewable and Sustainable Energy Reviews,,,,,,,,en,,,,,ScienceDirect,,,,,,,Coral reefs optimization algorithm; Extreme learning machines; Feature selection problems; Prediction problems; Renewable energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8CAHTNIK,conferencePaper,2021,"Zhang, Geer",Machine Learning for the Bias Correction of LDAPS Air Temperature Prediction Model,2021 6th International Conference on Machine Learning Technologies,978-1-4503-8940-2,,10.1145/3468891.3468892,https://doi.org/10.1145/3468891.3468892,"Temperature prediction is essential in our daily life, which guides us to pay attention to potential natural disasters, such as frost, drought and other weather conditions. Outdoor high-temperature operations in summer and work in the severe cold in winter both require accurate temperature forecasts, which could guide people to take more effective precautions to adopt to the changing temperature. In most cases, among plentiful existing temperature prediction models, the LDAPS (Local Data Assimilation and Prediction System) established by the Korea Meteorological Agency and the NU-WRF (NASA-Unified WRF) created by NASA are used for prediction, but these two models can still find inaccurate predictions in practical applications. Through further observation, it is found that these models are highly based on subjective experience or judgment, which leads to the problem of low prediction accuracy. Consequently, in this article, we intend to explore the LDAPS model in depth, by focusing on machine learning algorithms to correct the deviation of the model. To be more specific, we use a series of classical machine learning algorithms such as decision trees, support vector machine, linear regression, and tree-base ensemble learning methods (random forest and boosting) to adjust the predicted values via using the data set from the UCI machine learning repository. Through the comparison of these models, we found that the random forest and the boosting model perform best, whose RMSE (root of mean square error) on the test data set are 0.9718 and 0.9625 for maximum temperature prediction, 0.7598 and 0.6568 for minimum temperature predication respectively.",2021/4/23,2021/12/3 13:36,2021/12/3 13:36,2021/12/3,1–6,,,,,,,ICMLT 2021,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,ACM Digital Library,,,,,,,Decision tree; ensemble learning; LDAPS model; linear regression; Support vector machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
